timedate_PDT_PST,ubar,vbar,Vmag,PC1,,used?,,
2023-10-21 01:00:00 PDT,-1.68932E-05,-0.043024536,0.04302454,-0.055245431,,,,
2023-10-21 02:00:00 PDT,0.002793766,-0.037481144,0.037585121,-0.050214261,,,,
2023-10-21 03:00:00 PDT,0.004207113,-0.025126142,0.025475927,-0.03823639,,,,
2023-10-21 04:00:00 PDT,0.002437544,-0.007699995,0.008076605,-0.020749129,,,,
2023-10-21 05:00:00 PDT,0.001275182,0.013745788,0.01380481,0.000611843,,,,
2023-10-21 06:00:00 PDT,-0.001165989,0.03973766,0.039754763,0.02666363,,,,
2023-10-21 07:00:00 PDT,-0.005086513,0.048340816,0.048607686,0.035777138,,,,
2023-10-21 08:00:00 PDT,-0.006710892,0.055369742,0.055774944,0.042974224,,,,
2023-10-21 09:00:00 PDT,-0.007791143,0.052122314,0.052701399,0.039937621,,,,
2023-10-21 10:00:00 PDT,-0.00707786,0.038376063,0.039023305,0.026250737,,,,
2023-10-21 11:00:00 PDT,-0.008395772,0.033446942,0.034484589,0.021590911,,,,
2023-10-21 12:00:00 PDT,-0.008834685,0.016644392,0.018843764,0.005067503,,,,
2023-10-21 13:00:00 PDT,-0.010558568,-0.003347171,0.011076412,-0.014402561,,,,
2023-10-21 14:00:00 PDT,-0.00876389,-0.01335945,0.015977505,-0.024572557,,,,
2023-10-21 15:00:00 PDT,-0.005597545,-0.010438061,0.011844224,-0.022186679,,,,
2023-10-21 16:00:00 PDT,-0.003819062,-0.009990983,0.010696026,-0.02202547,,,,
2023-10-21 17:00:00 PDT,-0.001965565,-0.003828231,0.004303347,-0.016231835,,,,
2023-10-21 18:00:00 PDT,-0.002681529,0.005680073,0.006281228,-0.006729517,,,,
2023-10-21 19:00:00 PDT,-0.004283674,0.005384893,0.00688091,-0.006768516,,,,
2023-10-21 20:00:00 PDT,-0.003939336,0.011138774,0.011814848,-0.001140804,,,,
2023-10-21 21:00:00 PDT,-0.004550738,0.01284312,0.013625526,0.000638599,,,,
2023-10-21 22:00:00 PDT,-0.006651518,0.004446624,0.008000947,-0.007321897,,,,
2023-10-21 23:00:00 PDT,-0.004933938,-0.005722702,0.007555995,-0.017634827,,,,
2023-10-22 00:00:00 PDT,-0.002492906,-0.019433498,0.019592739,-0.031558985,,,,
2023-10-22 01:00:00 PDT,0.004165861,-0.030495591,0.030778816,-0.043532239,,,,
2023-10-22 02:00:00 PDT,0.010077545,-0.033106253,0.034606082,-0.047041937,,,,
2023-10-22 03:00:00 PDT,0.013801538,-0.030207235,0.033210835,-0.044766034,,,,
2023-10-22 04:00:00 PDT,0.015683591,-0.023117371,0.027935423,-0.038061372,,,,
2023-10-22 05:00:00 PDT,0.01447786,-0.005512596,0.015491841,-0.020486574,,,,
2023-10-22 06:00:00 PDT,0.010973102,0.011687417,0.016031366,-0.002949162,,,,
2023-10-22 07:00:00 PDT,0.007287387,0.034427885,0.035190699,0.020087987,,,,
2023-10-22 08:00:00 PDT,0.001772813,0.043684393,0.043720351,0.030097899,,,,
2023-10-22 09:00:00 PDT,-0.003457303,0.04507342,0.04520582,0.032293815,,,,
2023-10-22 10:00:00 PDT,-0.009494266,0.046236578,0.047201295,0.034393841,,,,
2023-10-22 11:00:00 PDT,-0.014122271,0.037881784,0.040428556,0.026872808,,,,
2023-10-22 12:00:00 PDT,-0.019145908,0.031890795,0.03719662,0.021748391,,,,
2023-10-22 13:00:00 PDT,-0.020847159,0.011887029,0.023998031,0.002262711,,,,
2023-10-22 14:00:00 PDT,-0.020140961,-0.003678556,0.020474132,-0.013219655,,,,
2023-10-22 15:00:00 PDT,-0.015742414,-0.024414018,0.029049404,-0.034389194,,,,
2023-10-22 16:00:00 PDT,-0.008792928,-0.026461748,0.027884399,-0.037506548,,,,
2023-10-22 17:00:00 PDT,-0.004914215,-0.025445774,0.025915959,-0.03711454,,,,
2023-10-22 18:00:00 PDT,-0.002977122,-0.017788425,0.018035834,-0.029858159,,,,
2023-10-22 19:00:00 PDT,-0.002946864,-0.008946462,0.009419298,-0.021131457,,,,
2023-10-22 20:00:00 PDT,-0.005194177,-0.00277406,0.005888538,-0.01468202,,,,
2023-10-22 21:00:00 PDT,-0.006040291,0.009272424,0.011066298,-0.002652729,,,,
2023-10-22 22:00:00 PDT,-0.009554669,0.014342262,0.017233462,0.002907608,,,,
2023-10-22 23:00:00 PDT,-0.009450786,0.004258524,0.010365924,-0.007066492,,,,
2023-10-23 00:00:00 PDT,-0.008995215,0.004477744,0.010048089,-0.006921807,,,,
2023-10-23 01:00:00 PDT,-0.004658626,-0.012747132,0.013571742,-0.024614865,,,,
2023-10-23 02:00:00 PDT,0.001307784,-0.017110007,0.017159914,-0.029863504,,,,
2023-10-23 03:00:00 PDT,0.00581805,-0.02606941,0.026710744,-0.039421748,,,,
2023-10-23 04:00:00 PDT,0.008609382,-0.025147652,0.026580555,-0.038951413,,,,
2023-10-23 05:00:00 PDT,0.008311735,-0.020283246,0.021920197,-0.034100886,,,,
2023-10-23 06:00:00 PDT,0.010041594,-0.007520564,0.012545616,-0.021770311,,,,
2023-10-23 07:00:00 PDT,0.008535952,0.01301607,0.015565364,-0.001253027,,,,
2023-10-23 08:00:00 PDT,0.003394494,0.030059591,0.030250646,0.016387787,,,,
2023-10-23 09:00:00 PDT,-0.003859496,0.04383184,0.044001431,0.031131135,,,,
2023-10-23 10:00:00 PDT,-0.010950912,0.045334242,0.046638139,0.033732343,,,,
2023-10-23 11:00:00 PDT,-0.016827334,0.04976438,0.052532396,0.039033223,,,,
2023-10-23 12:00:00 PDT,-0.021298002,0.041616835,0.046750036,0.031692053,,,,
2023-10-23 13:00:00 PDT,-0.023743095,0.032582428,0.04031562,0.023155881,,,,
2023-10-23 14:00:00 PDT,-0.026458496,0.016562134,0.031214681,0.00776372,,,,
2023-10-23 15:00:00 PDT,-0.025993852,-0.002247018,0.026090792,-0.010883612,,,,
2023-10-23 16:00:00 PDT,-0.024078913,-0.025369437,0.03497717,-0.034018872,,,,
2023-10-23 17:00:00 PDT,-0.018209862,-0.029523307,0.03468753,-0.039045774,,,,
2023-10-23 18:00:00 PDT,-0.013686828,-0.031158231,0.034031818,-0.041373081,,,,
2023-10-23 19:00:00 PDT,-0.011282817,-0.02435524,0.026841753,-0.035033966,,,,
2023-10-23 20:00:00 PDT,-0.012399661,-0.017557885,0.021494905,-0.028145543,,,,
2023-10-23 21:00:00 PDT,-0.013400568,-0.013192948,0.018805028,-0.023677413,,,,
2023-10-23 22:00:00 PDT,-0.013250693,0.001576927,0.013344196,-0.009115727,,,,
2023-10-23 23:00:00 PDT,-0.018134102,0.006644657,0.019313134,-0.003341718,,,,
2023-10-24 00:00:00 PDT,-0.023250422,0.00237062,0.023370964,-0.006756032,,,,
2023-10-24 01:00:00 PDT,-0.026928881,-0.004888967,0.027369082,-0.013345189,,yes,,
2023-10-24 02:00:00 PDT,-0.025537582,-0.017844537,0.031154383,-0.026358125,,,,
2023-10-24 03:00:00 PDT,-0.019689398,-0.029635245,0.035579771,-0.038923144,,,,
2023-10-24 04:00:00 PDT,-0.013388182,-0.031530894,0.034255521,-0.041788153,,,,
2023-10-24 05:00:00 PDT,-0.01560173,-0.040274471,0.043190821,-0.05007362,,,,
2023-10-24 06:00:00 PDT,-0.014655394,-0.034613814,0.037588518,-0.044632839,,,,
2023-10-24 07:00:00 PDT,-0.016262136,-0.020610219,0.026253346,-0.030551022,,,,
2023-10-24 08:00:00 PDT,-0.023221651,-0.004237933,0.023605193,-0.013286536,,,,
2023-10-24 09:00:00 PDT,-0.027811477,0.019999349,0.034255689,0.011371207,,,,
2023-10-24 10:00:00 PDT,-0.028416174,0.037209403,0.046818998,0.028461496,,,,
2023-10-24 11:00:00 PDT,-0.034951143,0.034386624,0.04903083,0.026703878,,,,
2023-10-24 12:00:00 PDT,-0.041958895,0.034194544,0.054127772,0.027618594,,,,
2023-10-24 13:00:00 PDT,-0.043126669,0.020021152,0.047547409,0.013806355,,,,
2023-10-24 14:00:00 PDT,-0.039324161,0.013056548,0.041435046,0.006329522,,,,
2023-10-24 15:00:00 PDT,-0.036231969,0.007881609,0.037079311,0.000731933,,,,
2023-10-24 16:00:00 PDT,-0.035365082,0.000173198,0.035365506,-0.007016769,,,,
2023-10-24 17:00:00 PDT,-0.034250773,-0.00785,0.035138839,-0.015115317,,,,
2023-10-24 18:00:00 PDT,-0.031132279,-0.00875579,0.032340109,-0.016501251,,,,
2023-10-24 19:00:00 PDT,-0.033625338,-5.42174E-05,0.033625382,-0.007515519,,,,
2023-10-24 20:00:00 PDT,-0.044312682,0.014533523,0.046635149,0.008574213,,,,
2023-10-24 21:00:00 PDT,-0.051443521,0.030305989,0.05970669,0.025273374,,,,
2023-10-24 22:00:00 PDT,-0.045471054,0.04854288,0.066513366,0.042341131,,yes,,
2023-10-24 23:00:00 PDT,-0.036102578,0.067452006,0.076506008,0.059537525,,,,
2023-10-25 00:00:00 PDT,-0.033754356,0.091075942,0.097129726,0.082496176,,,,
2023-10-25 01:00:00 PDT,-0.041703653,0.103951916,0.112005337,0.096464027,,,,
2023-10-25 02:00:00 PDT,-0.053845555,0.09850236,0.112258892,0.092996089,,,,
2023-10-25 03:00:00 PDT,-0.0523265,0.082645707,0.097818074,0.077098189,,,,
2023-10-25 04:00:00 PDT,-0.045027714,0.055829428,0.071724613,0.049466755,,,,
2023-10-25 05:00:00 PDT,-0.051056188,0.03796117,0.063622203,0.032771851,,,,
2023-10-25 06:00:00 PDT,-0.050870571,0.028964959,0.058538738,0.023858807,,,,
2023-10-25 07:00:00 PDT,-0.041660372,0.023464603,0.047813954,0.016975693,,,,
2023-10-25 08:00:00 PDT,-0.041928023,0.034484029,0.054287267,0.027899596,,,,
2023-10-25 09:00:00 PDT,-0.0506972,0.047240019,0.069295205,0.041878173,,,,
2023-10-25 10:00:00 PDT,-0.073476166,0.065706782,0.098570422,0.063704049,,,,
2023-10-25 11:00:00 PDT,-0.094672397,0.08166983,0.125031291,0.082808064,,,,
2023-10-25 12:00:00 PDT,-0.094132274,0.076793343,0.121482931,0.077907394,,,,
2023-10-25 13:00:00 PDT,-0.073493227,0.079793662,0.108481717,0.077617583,,,,
2023-10-25 14:00:00 PDT,-0.06323491,0.065937668,0.091358798,0.062318065,,,,
2023-10-25 15:00:00 PDT,-0.059874211,0.068400577,0.090904125,0.064220563,,,,
2023-10-25 16:00:00 PDT,-0.054267265,0.066700675,0.085987883,0.06165827,,,,
2023-10-25 17:00:00 PDT,-0.044112425,0.050999828,0.06743062,0.044553261,,,,
2023-10-25 18:00:00 PDT,-0.032601181,0.038000651,0.050068817,0.029902398,,,,
2023-10-25 19:00:00 PDT,-0.030958254,0.022191947,0.038090629,0.014032326,,yes,,
2023-10-25 20:00:00 PDT,-0.031365857,0.01210261,0.033619788,0.004133306,,,,
2023-10-25 21:00:00 PDT,-0.028940242,0.018035142,0.034099911,0.009609435,,,,
2023-10-25 22:00:00 PDT,-0.026670448,0.033502623,0.042822174,0.024525917,,,,
2023-10-25 23:00:00 PDT,-0.025264371,0.054189358,0.059789422,0.04473255,,,,
2023-10-26 00:00:00 PDT,-0.023347791,0.068582676,0.072447932,0.058643958,,,,
2023-10-26 01:00:00 PDT,-0.02215603,0.084195092,0.087061491,0.073873458,,,,
2023-10-26 02:00:00 PDT,-0.031999197,0.082809336,0.088776882,0.074056266,,,,
2023-10-26 03:00:00 PDT,-0.044954095,0.069634967,0.082884855,0.063088173,,,,
2023-10-26 04:00:00 PDT,-0.050892204,0.051151376,0.07215594,0.045771384,,,,
2023-10-26 05:00:00 PDT,-0.05059164,0.030324094,0.058983597,0.025157,,,,
2023-10-26 06:00:00 PDT,-0.045629863,0.007960198,0.046318993,0.002290613,,,,
2023-10-26 07:00:00 PDT,-0.037348602,-0.004068028,0.037569495,-0.010892399,,,,
2023-10-26 08:00:00 PDT,-0.025685662,0.003449691,0.025916281,-0.005306661,,,,
2023-10-26 09:00:00 PDT,-0.017406046,0.022021074,0.028069523,0.01172781,,,,
2023-10-26 10:00:00 PDT,-0.016886221,0.040507309,0.043886063,0.029901112,,,,
2023-10-26 11:00:00 PDT,-0.022735203,0.061955415,0.065995173,0.052002972,,,,
2023-10-26 12:00:00 PDT,-0.030825764,0.075008862,0.081095974,0.066168341,,,,
2023-10-26 13:00:00 PDT,-0.038669039,0.080391869,0.089208448,0.072720151,,,,
2023-10-26 14:00:00 PDT,-0.04544916,0.078040607,0.090310368,0.071466793,,,,
2023-10-26 15:00:00 PDT,-0.050991021,0.064704739,0.082381961,0.059170952,,,,
2023-10-26 16:00:00 PDT,-0.052167602,0.050206725,0.072402858,0.045039535,,,,
2023-10-26 17:00:00 PDT,-0.05013787,0.031381894,0.059149212,0.026130068,,,,
2023-10-26 18:00:00 PDT,-0.044361211,0.004774984,0.044617458,-0.001054732,,,,
2023-10-26 19:00:00 PDT,-0.038281977,-0.002813046,0.038385192,-0.009506004,,,,
2023-10-26 20:00:00 PDT,-0.031486247,-0.015721837,0.03519318,-0.023324463,,,,
2023-10-26 21:00:00 PDT,-0.023897089,-0.009173689,0.025597411,-0.018054167,,,,
2023-10-26 22:00:00 PDT,-0.020295773,0.011494519,0.023324716,0.001788209,,yes,,
2023-10-26 23:00:00 PDT,-0.024861841,0.032503627,0.040921839,0.023254375,,,,
2023-10-27 00:00:00 PDT,-0.031852659,0.042559598,0.0531593,0.03428641,,,,
2023-10-27 01:00:00 PDT,-0.03492466,0.058901001,0.06847671,0.050907741,,,,
2023-10-27 02:00:00 PDT,-0.033724274,0.051970005,0.061953274,0.043874181,,,,
2023-10-27 03:00:00 PDT,-0.030295989,0.046170086,0.055222493,0.037606455,,,,
2023-10-27 04:00:00 PDT,-0.028739745,0.035839673,0.04593969,0.027159876,,,,
2023-10-27 05:00:00 PDT,-0.026235003,0.028071715,0.038422605,0.019094251,,,,
2023-10-27 06:00:00 PDT,-0.020388069,0.00191425,0.020477737,-0.007657795,,,,
2023-10-27 07:00:00 PDT,-0.010671528,-0.012522105,0.016452496,-0.023445039,,,,
2023-10-27 08:00:00 PDT,-0.001019975,-0.030039413,0.030056724,-0.042264493,,,,
2023-10-27 09:00:00 PDT,0.006938453,-0.025912205,0.026825072,-0.039443079,,,,
2023-10-27 10:00:00 PDT,0.009738596,-0.007076734,0.01203829,-0.021284276,,,,
2023-10-27 11:00:00 PDT,0.00585715,0.019942338,0.020784683,0.006008857,,,,
2023-10-27 12:00:00 PDT,-0.001082397,0.036141962,0.036158166,0.023099692,,,,
2023-10-27 13:00:00 PDT,-0.009348023,0.054689109,0.055482287,0.042717699,,,,
2023-10-27 14:00:00 PDT,-0.018722782,0.05665135,0.059665049,0.046132846,,,,
2023-10-27 15:00:00 PDT,-0.030934,0.054041598,0.062268826,0.045480149,,,,
2023-10-27 16:00:00 PDT,-0.040899608,0.034172338,0.053296591,0.027429726,,,,
2023-10-27 17:00:00 PDT,-0.044816013,0.016021745,0.047593817,0.010123161,,,,
2023-10-27 18:00:00 PDT,-0.043239448,-0.013302244,0.045239359,-0.019082846,,,,
2023-10-27 19:00:00 PDT,-0.033646569,-0.029948466,0.045044447,-0.037032852,,,,
2023-10-27 20:00:00 PDT,-0.019809859,-0.039090492,0.043823476,-0.04824125,,,,
2023-10-27 21:00:00 PDT,-0.00421535,-0.035511199,0.035760515,-0.047164323,,,,
2023-10-27 22:00:00 PDT,0.008768153,-0.016913535,0.019051199,-0.030845214,,,,
2023-10-27 23:00:00 PDT,0.015243467,0.003353561,0.015608,-0.011851869,,,,
2023-10-28 00:00:00 PDT,0.014165657,0.013178738,0.019347996,-0.001979612,,,,
2023-10-28 01:00:00 PDT,0.004839644,0.042093731,0.042371032,0.028043793,,,,
2023-10-28 02:00:00 PDT,-0.016714346,0.047035128,0.049916657,0.03632027,,,,
2023-10-28 03:00:00 PDT,-0.024097707,0.033626862,0.04136986,0.024243149,,,,
2023-10-28 04:00:00 PDT,-0.023934636,0.04004395,0.046651739,0.030554347,,,,
2023-10-28 05:00:00 PDT,-0.023566168,0.027931865,0.036545224,0.01853555,,,,
2023-10-28 06:00:00 PDT,-0.020757111,0.01963421,0.028572011,0.009898889,,,,
2023-10-28 07:00:00 PDT,-0.018055269,0.003670103,0.018424506,-0.006291525,,,,
2023-10-28 08:00:00 PDT,-0.016177427,-0.028560799,0.032824204,-0.038415598,,,,
2023-10-28 09:00:00 PDT,-0.009241374,-0.026796451,0.028345243,-0.037766395,,,,
2023-10-28 10:00:00 PDT,-0.004948368,-0.025005307,0.025490228,-0.036674195,,,,
2023-10-28 11:00:00 PDT,-0.0029579,-0.020913811,0.021121948,-0.032947519,,,,
2023-10-28 12:00:00 PDT,-0.00412328,0.004226218,0.005904435,-0.007937989,,,,
2023-10-28 13:00:00 PDT,-0.009984089,0.018467905,0.020993941,0.00704937,,,,
2023-10-28 14:00:00 PDT,-0.014864593,0.026285445,0.030197363,0.015538369,,,,
2023-10-28 15:00:00 PDT,-0.016649986,0.038595837,0.042034041,0.027976297,,,,
2023-10-28 16:00:00 PDT,-0.016511654,0.03126058,0.035353339,0.020710903,,,,
2023-10-28 17:00:00 PDT,-0.014357776,0.013321829,0.01958614,0.002656878,,,,
2023-10-28 18:00:00 PDT,-0.008038172,-0.002280183,0.008355325,-0.013746111,,,,
2023-10-28 19:00:00 PDT,-0.000581512,-0.027241575,0.027247781,-0.039570718,,,,
2023-10-28 20:00:00 PDT,0.007587619,-0.04641974,0.047035776,-0.059796651,,,,
2023-10-28 21:00:00 PDT,0.013685477,-0.054795779,0.056478932,-0.069029019,,,,
2023-10-28 22:00:00 PDT,0.017886307,-0.046772391,0.050075708,-0.06176793,,,,
2023-10-28 23:00:00 PDT,0.017537648,-0.036883116,0.040840339,-0.051947288,,,,
2023-10-29 00:00:00 PDT,0.011635185,-0.012671693,0.017203178,-0.027108213,,,,
2023-10-29 01:00:00 PDT,0.007804354,0.016178917,0.017962887,0.001985593,,,,
2023-10-29 02:00:00 PDT,0.00380135,0.047701459,0.047852685,0.033745076,,,,
2023-10-29 03:00:00 PDT,-0.000631053,0.050280757,0.050284717,0.036990673,,,,
2023-10-29 04:00:00 PDT,-0.00194912,0.055099323,0.055133787,0.041956747,,,,
2023-10-29 05:00:00 PDT,-0.004695192,0.050486676,0.05070453,0.037834512,,,,
2023-10-29 06:00:00 PDT,-0.004812866,0.029833943,0.030219659,0.017458408,,,,
2023-10-29 07:00:00 PDT,-0.001271324,0.022864334,0.022899652,0.01001776,,,,
2023-10-29 08:00:00 PDT,-0.000547517,-0.008216419,0.008234641,-0.020788665,,,,
2023-10-29 09:00:00 PDT,0.004327096,-0.027693713,0.028029725,-0.040790785,,,,
2023-10-29 10:00:00 PDT,0.008897833,-0.026370054,0.02783076,-0.040203998,,,,
2023-10-29 11:00:00 PDT,0.01392273,-0.033012118,0.035827955,-0.047554965,,,,
2023-10-29 12:00:00 PDT,0.016392726,-0.014865842,0.022129499,-0.030024714,,,,
2023-10-29 13:00:00 PDT,0.012551341,-0.000597685,0.012565564,-0.01532947,,,,
2023-10-29 14:00:00 PDT,0.006720012,0.007681334,0.010205952,-0.006234912,,,,
2023-10-29 15:00:00 PDT,0.000858931,0.022352636,0.022369133,0.009176736,,,,
2023-10-29 16:00:00 PDT,-0.00322016,0.019951154,0.020209353,0.007448114,,,,
2023-10-29 17:00:00 PDT,-0.004095063,0.012759617,0.013400648,0.000484326,,,,
2023-10-29 18:00:00 PDT,-0.003680534,-0.005399661,0.006534728,-0.017513355,,,,
2023-10-29 19:00:00 PDT,0.000526316,-0.026522521,0.026527743,-0.03903524,,,,
2023-10-29 20:00:00 PDT,0.008538556,-0.047048729,0.047817255,-0.060567644,,,,
2023-10-29 21:00:00 PDT,0.014833966,-0.064108655,0.065802479,-0.078406516,,,,
2023-10-29 22:00:00 PDT,0.018816678,-0.06289915,0.065653411,-0.077839786,,,,
2023-10-29 23:00:00 PDT,0.019354219,-0.043568306,0.047673714,-0.058835222,,,,
2023-10-30 00:00:00 PDT,0.019400187,-0.014833705,0.024421426,-0.030466944,,,,
2023-10-30 01:00:00 PDT,0.01876487,0.006544454,0.019873355,-0.009255811,,,,
2023-10-30 02:00:00 PDT,0.016468588,0.037452199,0.040913098,0.021627585,,,,
2023-10-30 03:00:00 PDT,0.011005372,0.055583294,0.056662341,0.04039309,,,,
2023-10-30 04:00:00 PDT,0.006076825,0.048963692,0.049339345,0.03463293,,,,
2023-10-30 05:00:00 PDT,0.000766478,0.049296264,0.049302222,0.035798237,,,,
2023-10-30 06:00:00 PDT,-0.002936869,0.035266701,0.035388775,0.022527626,,,,
2023-10-30 07:00:00 PDT,-0.003193904,0.022301069,0.022528619,0.009764525,,,,
2023-10-30 08:00:00 PDT,-0.004885603,0.002494106,0.005485406,-0.009528317,,,,
2023-10-30 09:00:00 PDT,-0.004762411,-0.030102689,0.03047708,-0.041737185,,,,
2023-10-30 10:00:00 PDT,0.0020686,-0.036631044,0.036689406,-0.049260501,,,,
2023-10-30 11:00:00 PDT,0.006441474,-0.025664095,0.026460128,-0.039119748,,,,
2023-10-30 12:00:00 PDT,0.00984776,-0.02162035,0.023757481,-0.035663353,,,,
2023-10-30 13:00:00 PDT,0.012073326,0.000475495,0.012082686,-0.014194367,,,,
2023-10-30 14:00:00 PDT,0.008973077,0.011661743,0.014714359,-0.002659319,,,,
2023-10-30 15:00:00 PDT,0.003540197,0.021082219,0.021377393,0.007499637,,,,
2023-10-30 16:00:00 PDT,-0.002800788,0.02801818,0.02815782,0.01534824,,,,
2023-10-30 17:00:00 PDT,-0.007564405,0.022191728,0.023445532,0.010345326,,,,
2023-10-30 18:00:00 PDT,-0.00907564,0.010367615,0.013778776,-0.001092864,,,,
2023-10-30 19:00:00 PDT,-0.006206545,-0.007372573,0.009637221,-0.019063523,,,,
2023-10-30 20:00:00 PDT,0.001770686,-0.027440127,0.027497198,-0.040137487,,,,
2023-10-30 21:00:00 PDT,0.010190889,-0.041688032,0.042915571,-0.055534338,,,,
2023-10-30 22:00:00 PDT,0.016912555,-0.051951893,0.054635462,-0.066729247,,,,
2023-10-30 23:00:00 PDT,0.023541104,-0.047071405,0.052629846,-0.062954382,,,,
2023-10-31 00:00:00 PDT,0.025026545,-0.029508721,0.038692281,-0.045845268,,yes,,
2023-10-31 01:00:00 PDT,0.021157755,-0.010449717,0.023597609,-0.026414726,,,,
2023-10-31 02:00:00 PDT,0.018783292,0.015538834,0.024377601,-0.000376731,,,,
2023-10-31 03:00:00 PDT,0.014465319,0.04912959,0.051214862,0.033474759,,,,
2023-10-31 04:00:00 PDT,0.0087834,0.046646908,0.047466642,0.031918551,,,,
2023-10-31 05:00:00 PDT,0.0049993,0.046701077,0.0469679,0.032568403,,,,
2023-10-31 06:00:00 PDT,-0.000667668,0.04178362,0.041788954,0.02860549,,,,
2023-10-31 07:00:00 PDT,-0.003655142,0.034016002,0.034211817,0.021405754,,,,
2023-10-31 08:00:00 PDT,-0.003748961,0.025306553,0.025582735,0.012819927,,,,
2023-10-31 09:00:00 PDT,-0.007555201,0.007255984,0.010475226,-0.004405226,,,,
2023-10-31 10:00:00 PDT,-0.006687224,-0.023066837,0.024016618,-0.034485912,,,,
2023-10-31 11:00:00 PDT,0.00107078,-0.020962035,0.020989366,-0.033630045,,,,
2023-10-31 12:00:00 PDT,0.005594547,-0.027701002,0.028260298,-0.040997728,,,,
2023-10-31 13:00:00 PDT,0.010056003,-0.030191321,0.03182199,-0.044160036,,,,
2023-10-31 14:00:00 PDT,0.010467996,-0.017347267,0.020260963,-0.031541415,,,,
2023-10-31 15:00:00 PDT,0.006312551,-0.011275414,0.012922201,-0.024890555,,,,
2023-10-31 16:00:00 PDT,0.001959478,-0.002423275,0.003116379,-0.015463008,,,,
2023-10-31 17:00:00 PDT,-0.000282093,0.008130356,0.008135248,-0.004687996,,,,
2023-10-31 18:00:00 PDT,-0.00127214,0.002893124,0.00316046,-0.009703754,,,,
2023-10-31 19:00:00 PDT,6.70371E-05,-0.011967952,0.01196814,-0.024590169,,,,
2023-10-31 20:00:00 PDT,0.004323329,-0.027920803,0.028253538,-0.041014443,,,,
2023-10-31 21:00:00 PDT,0.011138379,-0.040117033,0.041634599,-0.054132291,,,,
2023-10-31 22:00:00 PDT,0.017263073,-0.055449795,0.058074895,-0.070238678,,yes,,
2023-10-31 23:00:00 PDT,0.023186484,-0.055447213,0.060099971,-0.071169636,,,,
2023-11-01 00:00:00 PDT,0.02612251,-0.04298969,0.050304065,-0.059330494,,,,
2023-11-01 01:00:00 PDT,0.025887296,-0.024364304,0.035549562,-0.040900789,,,,
2023-11-01 02:00:00 PDT,0.023928218,-0.008883711,0.025524105,-0.025304904,,,,
2023-11-01 03:00:00 PDT,0.022501707,0.025919914,0.034324463,0.009288615,,,,
2023-11-01 04:00:00 PDT,0.016485704,0.042005584,0.045124799,0.026121372,,,,
2023-11-01 05:00:00 PDT,0.011705758,0.039032172,0.040749666,0.023938419,,,,
2023-11-01 06:00:00 PDT,0.006215098,0.046446525,0.046860507,0.032125427,,,,
2023-11-01 07:00:00 PDT,0.000754339,0.035268545,0.035276611,0.021947726,,,,
2023-11-01 08:00:00 PDT,-0.001377336,0.027152285,0.027187196,0.014268834,,,,
2023-11-01 09:00:00 PDT,-0.000427962,0.023714364,0.023718225,0.010724257,,,,
2023-11-01 10:00:00 PDT,-0.001763801,0.004275355,0.004624896,-0.008261311,,,,
2023-11-01 11:00:00 PDT,0.000980504,-0.017916806,0.017943615,-0.030608643,,,,
2023-11-01 12:00:00 PDT,0.004446222,-0.026598433,0.02696749,-0.039727966,,,,
2023-11-01 13:00:00 PDT,0.005839036,-0.034444142,0.034935559,-0.047695134,,,,
2023-11-01 14:00:00 PDT,0.00758872,-0.030894727,0.031813092,-0.044465818,,,,
2023-11-01 15:00:00 PDT,0.007321598,-0.01844429,0.019844335,-0.032128868,,,,
2023-11-01 16:00:00 PDT,0.005491958,-0.012262695,0.013436342,-0.025736177,,,,
2023-11-01 17:00:00 PDT,0.003386458,-0.002139081,0.004005467,-0.015407252,,,,
2023-11-01 18:00:00 PDT,0.002075207,0.001686842,0.002674307,-0.011422491,,,,
2023-11-01 19:00:00 PDT,0.002819127,-0.000902471,0.002960056,-0.014096686,,yes,,
2023-11-01 20:00:00 PDT,0.005726842,-0.018992225,0.019836868,-0.032418629,,,,
2023-11-01 21:00:00 PDT,0.011631909,-0.030804725,0.032927685,-0.045014132,,,,
2023-11-01 22:00:00 PDT,0.020416602,-0.043124624,0.047713424,-0.058564512,,,,
2023-11-01 23:00:00 PDT,0.028142989,-0.049370702,0.056828638,-0.065950187,,,,
2023-11-02 00:00:00 PDT,0.033322796,-0.041928541,0.053557551,-0.059417344,,,,
2023-11-02 01:00:00 PDT,0.03438298,-0.025650613,0.042896891,-0.043509912,,,,
2023-11-02 02:00:00 PDT,0.032690357,-0.009288635,0.033984382,-0.027085649,,,,
2023-11-02 03:00:00 PDT,0.031069722,0.007368504,0.031931528,-0.010381257,,,,
2023-11-02 04:00:00 PDT,0.03046241,0.04543535,0.054702189,0.027305601,,,,
2023-11-02 05:00:00 PDT,0.012608599,0.062432148,0.06369262,0.046903695,,,,
2023-11-02 06:00:00 PDT,-0.011207426,0.065108053,0.066065611,0.053299479,,,,
2023-11-02 07:00:00 PDT,-0.019986166,0.078019686,0.080538924,0.06743326,,,,
2023-11-02 08:00:00 PDT,-0.018461186,0.061934054,0.064626948,0.051308309,,,,
2023-11-02 09:00:00 PDT,-0.014485766,0.058217831,0.059992943,0.047012014,,,,
2023-11-02 10:00:00 PDT,-0.011103319,0.04503971,0.046388136,0.03346551,,,,
2023-11-02 11:00:00 PDT,-0.012144071,0.018747907,0.022337468,0.007666278,,,,
